"operator_name"	"date"	"aggregate_oil_volume"
"5539"	"\"WINN EXPLORATION CO., INC.\""	2015-02-01	122068
"5540"	"\"WINN EXPLORATION CO., INC.\""	2015-03-01	122501
"5541"	"\"WINN EXPLORATION CO., INC.\""	2015-04-01	122849
"5542"	"\"WINN EXPLORATION CO., INC.\""	2015-05-01	123286
"5543"	"\"WINN EXPLORATION CO., INC.\""	2015-06-01	123622
"5544"	"\"WINN EXPLORATION CO., INC.\""	2015-07-01	123850
"5545"	"\"WINN EXPLORATION CO., INC.\""	2015-08-01	123974
"5546"	"\"WINN EXPLORATION CO., INC.\""	2015-09-01	124081
"5547"	"\"WINN EXPLORATION CO., INC.\""	2015-10-01	124341
"5548"	"\"ZAZA ENERGY, LLC\""	2011-05-01	7610
"5549"	"\"ZAZA ENERGY, LLC\""	2011-06-01	23708
"5550"	"\"ZAZA ENERGY, LLC\""	2011-07-01	39131
"5551"	"\"ZAZA ENERGY, LLC\""	2011-08-01	56234
"5552"	"\"ZAZA ENERGY, LLC\""	2011-09-01	76754
"5553"	"\"ZAZA ENERGY, LLC\""	2011-10-01	94867
"5554"	"\"ZAZA ENERGY, LLC\""	2011-11-01	118283
"5555"	"\"ZAZA ENERGY, LLC\""	2011-12-01	131774
"5556"	"\"ZAZA ENERGY, LLC\""	2012-01-01	150135
"5557"	"\"ZAZA ENERGY, LLC\""	2012-02-01	175207
"5558"	"\"ZAZA ENERGY, LLC\""	2012-03-01	208711
"5559"	"\"ZAZA ENERGY, LLC\""	2012-04-01	245492
"5560"	"\"ZAZA ENERGY, LLC\""	2012-05-01	292529
"5561"	"\"ZAZA ENERGY, LLC\""	2012-06-01	344797
"5562"	"\"ZAZA ENERGY, LLC\""	2012-07-01	402443
"5563"	"\"ZAZA ENERGY, LLC\""	2012-08-01	455290
"5564"	"\"ZAZA ENERGY, LLC\""	2012-09-01	493870
"5565"	"\"ZAZA ENERGY, LLC\""	2012-10-01	535617
"5566"	"\"ZAZA ENERGY, LLC\""	2012-11-01	571429
"5567"	"\"ZAZA ENERGY, LLC\""	2012-12-01	603554
"5568"	"\"ZAZA ENERGY, LLC\""	2013-01-01	632767
"5569"	"\"ZAZA ENERGY, LLC\""	2013-02-01	656361
"5570"	"\"ZAZA ENERGY, LLC\""	2013-03-01	681696
"5571"	"\"ZAZA ENERGY, LLC\""	2013-04-01	704631
"5572"	"\"ZAZA ENERGY, LLC\""	2013-05-01	727529
"5573"	"\"ZAZA ENERGY, LLC\""	2013-06-01	746277
"5574"	"\"ZAZA ENERGY, LLC\""	2013-07-01	770420
"5575"	"\"ZAZA ENERGY, LLC\""	2013-08-01	790404
"5576"	"\"ZAZA ENERGY, LLC\""	2013-09-01	805733
"5577"	"\"ZAZA ENERGY, LLC\""	2013-10-01	828855
"5578"	"\"ZAZA ENERGY, LLC\""	2013-11-01	854795
"5579"	"\"ZAZA ENERGY, LLC\""	2013-12-01	880107
"5580"	"\"ZAZA ENERGY, LLC\""	2014-01-01	905600
"5581"	"\"ZAZA ENERGY, LLC\""	2014-02-01	926819
"5582"	"\"ZAZA ENERGY, LLC\""	2014-03-01	961326
"5583"	"\"ZAZA ENERGY, LLC\""	2014-04-01	990603
"5584"	"\"ZAZA ENERGY, LLC\""	2014-05-01	1015617
"5585"	"\"ZAZA ENERGY, LLC\""	2014-06-01	1042035
"5586"	"\"ZAZA ENERGY, LLC\""	2014-07-01	1068644
"5587"	"\"ZAZA ENERGY, LLC\""	2014-08-01	1092950
"5588"	"\"ZAZA ENERGY, LLC\""	2014-09-01	1115244
"5589"	"\"ZAZA ENERGY, LLC\""	2014-10-01	1136623
"5590"	"\"ZAZA ENERGY, LLC\""	2014-11-01	1157408
"5591"	"\"ZAZA ENERGY, LLC\""	2014-12-01	1177857
"5592"	"\"ZAZA ENERGY, LLC\""	2015-01-01	1196793
"5593"	"\"ZAZA ENERGY, LLC\""	2015-02-01	1213122
"5594"	"\"ZAZA ENERGY, LLC\""	2015-03-01	1230068
"5595"	"\"ZAZA ENERGY, LLC\""	2015-04-01	1245867
"5596"	"\"ZAZA ENERGY, LLC\""	2015-05-01	1262052
"5597"	"\"ZAZA ENERGY, LLC\""	2015-06-01	1276845
"5598"	"\"ZAZA ENERGY, LLC\""	2015-07-01	1291638
"5599"	"\"ZAZA ENERGY, LLC\""	2015-08-01	1305696
"5600"	"ABRAXAS PETROLEUM CORPORATION"	2011-09-01	51
"5601"	"ABRAXAS PETROLEUM CORPORATION"	2011-10-01	3301
"5602"	"ABRAXAS PETROLEUM CORPORATION"	2011-11-01	5860
"5603"	"ABRAXAS PETROLEUM CORPORATION"	2011-12-01	7286
"5604"	"ABRAXAS PETROLEUM CORPORATION"	2012-01-01	10118
"5605"	"ABRAXAS PETROLEUM CORPORATION"	2012-02-01	13027
"5606"	"ABRAXAS PETROLEUM CORPORATION"	2012-03-01	23255
"5607"	"ABRAXAS PETROLEUM CORPORATION"	2012-04-01	33650
"5608"	"ABRAXAS PETROLEUM CORPORATION"	2012-05-01	41121
"5609"	"ABRAXAS PETROLEUM CORPORATION"	2012-06-01	47499
"5610"	"ABRAXAS PETROLEUM CORPORATION"	2012-07-01	52895
"5611"	"ABRAXAS PETROLEUM CORPORATION"	2012-08-01	57600
"5612"	"ABRAXAS PETROLEUM CORPORATION"	2012-09-01	59096
"5613"	"ABRAXAS PETROLEUM CORPORATION"	2012-10-01	63100
"5614"	"ABRAXAS PETROLEUM CORPORATION"	2012-11-01	67062
"5615"	"ABRAXAS PETROLEUM CORPORATION"	2012-12-01	70289
"5616"	"ABRAXAS PETROLEUM CORPORATION"	2013-01-01	74063
"5617"	"ABRAXAS PETROLEUM CORPORATION"	2013-02-01	79790
"5618"	"ABRAXAS PETROLEUM CORPORATION"	2013-03-01	96539
"5619"	"ABRAXAS PETROLEUM CORPORATION"	2013-04-01	111134
"5620"	"ABRAXAS PETROLEUM CORPORATION"	2013-05-01	124119
"5621"	"ABRAXAS PETROLEUM CORPORATION"	2013-06-01	143391
"5622"	"ABRAXAS PETROLEUM CORPORATION"	2013-07-01	164215
"5623"	"ABRAXAS PETROLEUM CORPORATION"	2013-08-01	185515
"5624"	"ABRAXAS PETROLEUM CORPORATION"	2013-09-01	209750
"5625"	"ABRAXAS PETROLEUM CORPORATION"	2013-10-01	233439
"5626"	"ABRAXAS PETROLEUM CORPORATION"	2013-11-01	251130
"5627"	"ABRAXAS PETROLEUM CORPORATION"	2013-12-01	280752
"5628"	"ABRAXAS PETROLEUM CORPORATION"	2014-01-01	303962
"5629"	"ABRAXAS PETROLEUM CORPORATION"	2014-02-01	340473
"5630"	"ABRAXAS PETROLEUM CORPORATION"	2014-03-01	374492
"5631"	"ABRAXAS PETROLEUM CORPORATION"	2014-04-01	395985
"5632"	"ABRAXAS PETROLEUM CORPORATION"	2014-05-01	436931
"5633"	"ABRAXAS PETROLEUM CORPORATION"	2014-06-01	470145
"5634"	"ABRAXAS PETROLEUM CORPORATION"	2014-07-01	510163
"5635"	"ABRAXAS PETROLEUM CORPORATION"	2014-08-01	568667
"5636"	"ABRAXAS PETROLEUM CORPORATION"	2014-09-01	624792
"5637"	"ABRAXAS PETROLEUM CORPORATION"	2014-10-01	671888
"5638"	"ABRAXAS PETROLEUM CORPORATION"	2014-11-01	719517
"5639"	"ABRAXAS PETROLEUM CORPORATION"	2014-12-01	750726
"5640"	"ABRAXAS PETROLEUM CORPORATION"	2015-01-01	810607
"5641"	"ABRAXAS PETROLEUM CORPORATION"	2015-02-01	870598
"5642"	"ABRAXAS PETROLEUM CORPORATION"	2015-03-01	931643
"5643"	"ABRAXAS PETROLEUM CORPORATION"	2015-04-01	980325
"5644"	"ABRAXAS PETROLEUM CORPORATION"	2015-05-01	1031005
"5645"	"ABRAXAS PETROLEUM CORPORATION"	2015-06-01	1074819
"5646"	"ABRAXAS PETROLEUM CORPORATION"	2015-07-01	1123226
"5647"	"ABRAXAS PETROLEUM CORPORATION"	2015-08-01	1174102
"5648"	"AKG OPERATING COMPANY"	2012-10-01	107
"5649"	"AKG OPERATING COMPANY"	2012-11-01	753
"5650"	"AKG OPERATING COMPANY"	2012-12-01	2518
"5651"	"AKG OPERATING COMPANY"	2013-01-01	4571
"5652"	"AKG OPERATING COMPANY"	2013-02-01	6178
"5653"	"AKG OPERATING COMPANY"	2013-03-01	8151
"5654"	"AKG OPERATING COMPANY"	2013-04-01	10161
"5655"	"AKG OPERATING COMPANY"	2013-05-01	11473
"5656"	"AKG OPERATING COMPANY"	2013-06-01	12981
"5657"	"AKG OPERATING COMPANY"	2013-07-01	14270
"5658"	"AKG OPERATING COMPANY"	2013-08-01	15542
"5659"	"AKG OPERATING COMPANY"	2013-09-01	16780
"5660"	"AKG OPERATING COMPANY"	2014-02-01	18146
"5661"	"AKG OPERATING COMPANY"	2014-04-01	19216
"5662"	"AKG OPERATING COMPANY"	2014-05-01	21735
"5663"	"AKG OPERATING COMPANY"	2014-07-01	22461
"5664"	"AKG OPERATING COMPANY"	2014-08-01	23282
"5665"	"AKG OPERATING COMPANY"	2014-09-01	24737
"5666"	"AKG OPERATING COMPANY"	2014-10-01	25285
"5667"	"AKG OPERATING COMPANY"	2014-11-01	25536
"5668"	"AKG OPERATING COMPANY"	2014-12-01	26178
"5669"	"AKG OPERATING COMPANY"	2015-01-01	26868
"5670"	"AKG OPERATING COMPANY"	2015-02-01	27500
"5671"	"AKG OPERATING COMPANY"	2015-03-01	28021
"5672"	"AKG OPERATING COMPANY"	2015-04-01	28518
"5673"	"AKG OPERATING COMPANY"	2015-05-01	29048
"5674"	"AKG OPERATING COMPANY"	2015-06-01	29427
"5675"	"AKG OPERATING COMPANY"	2015-07-01	29882
"5676"	"AKG OPERATING COMPANY"	2015-08-01	30414
"5677"	"AKG OPERATING COMPANY"	2015-09-01	30662
"5678"	"AKG OPERATING COMPANY"	2015-10-01	31174
"5679"	"ANADARKO E&P COMPANY LP"	2005-12-01	51
"5680"	"ANADARKO E&P COMPANY LP"	2006-01-01	71
"5681"	"ANADARKO E&P COMPANY LP"	2006-02-01	91
"5682"	"ANADARKO E&P COMPANY LP"	2006-03-01	97
"5683"	"ANADARKO E&P COMPANY LP"	2006-04-01	97
"5684"	"ANADARKO E&P COMPANY LP"	2006-05-01	101
"5685"	"ANADARKO E&P COMPANY LP"	2006-06-01	101
"5686"	"ANADARKO E&P COMPANY LP"	2006-07-01	106
"5687"	"ANADARKO E&P COMPANY LP"	2006-08-01	106
"5688"	"ANADARKO E&P COMPANY LP"	2006-09-01	106
"5689"	"ANADARKO E&P COMPANY LP"	2006-10-01	106
"5690"	"ANADARKO E&P COMPANY LP"	2006-11-01	106
"5691"	"ANADARKO E&P COMPANY LP"	2006-12-01	109
"5692"	"ANADARKO E&P COMPANY LP"	2007-01-01	112
"5693"	"ANADARKO E&P COMPANY LP"	2007-02-01	112
"5694"	"ANADARKO E&P COMPANY LP"	2007-03-01	112
"5695"	"ANADARKO E&P COMPANY LP"	2007-04-01	114
"5696"	"ANADARKO E&P COMPANY LP"	2007-05-01	116
"5697"	"ANADARKO E&P COMPANY LP"	2007-06-01	116
"5698"	"ANADARKO E&P COMPANY LP"	2007-07-01	116
"5699"	"ANADARKO E&P COMPANY LP"	2007-08-01	116
"5700"	"ANADARKO E&P COMPANY LP"	2007-09-01	116
"5701"	"ANADARKO E&P COMPANY LP"	2007-10-01	116
"5702"	"ANADARKO E&P COMPANY LP"	2007-11-01	116
"5703"	"ANADARKO E&P COMPANY LP"	2007-12-01	116
"5704"	"ANADARKO E&P COMPANY LP"	2008-01-01	116
"5705"	"ANADARKO E&P COMPANY LP"	2008-02-01	116
"5706"	"ANADARKO E&P COMPANY LP"	2008-03-01	116
"5707"	"ANADARKO E&P COMPANY LP"	2008-04-01	116
"5708"	"ANADARKO E&P COMPANY LP"	2008-05-01	116
"5709"	"ANADARKO E&P COMPANY LP"	2008-06-01	116
"5710"	"ANADARKO E&P COMPANY LP"	2008-07-01	116
"5711"	"ANADARKO E&P COMPANY LP"	2008-08-01	116
"5712"	"ANADARKO E&P COMPANY LP"	2008-09-01	116
"5713"	"ANADARKO E&P COMPANY LP"	2008-10-01	116
"5714"	"ANADARKO E&P COMPANY LP"	2008-11-01	116
"5715"	"ANADARKO E&P COMPANY LP"	2008-12-01	116
"5716"	"ANADARKO E&P COMPANY LP"	2009-01-01	116
"5717"	"ANADARKO E&P COMPANY LP"	2009-02-01	116
"5718"	"ANADARKO E&P COMPANY LP"	2009-03-01	116
"5719"	"ANADARKO E&P COMPANY LP"	2009-04-01	116
"5720"	"ANADARKO E&P COMPANY LP"	2009-05-01	116
"5721"	"ANADARKO E&P COMPANY LP"	2009-06-01	116
"5722"	"ANADARKO E&P COMPANY LP"	2009-07-01	116
"5723"	"ANADARKO E&P COMPANY LP"	2009-08-01	116
"5724"	"ANADARKO E&P COMPANY LP"	2009-09-01	3292
"5725"	"ANADARKO E&P COMPANY LP"	2009-10-01	3292
"5726"	"ANADARKO E&P COMPANY LP"	2009-11-01	3292
"5727"	"ANADARKO E&P COMPANY LP"	2009-12-01	14058
"5728"	"ANADARKO E&P COMPANY LP"	2010-01-01	24919
"5729"	"ANADARKO E&P COMPANY LP"	2010-02-01	44803
"5730"	"ANADARKO E&P COMPANY LP"	2010-03-01	71866
"5731"	"ANADARKO E&P COMPANY LP"	2010-04-01	117322
"5732"	"ANADARKO E&P COMPANY LP"	2010-05-01	163468
"5733"	"ANADARKO E&P COMPANY LP"	2010-06-01	206085
"5734"	"ANADARKO E&P COMPANY LP"	2010-07-01	229204
"5735"	"ANADARKO E&P COMPANY LP"	2010-08-01	275996
"5736"	"ANADARKO E&P COMPANY LP"	2010-09-01	311631
"5737"	"ANADARKO E&P COMPANY LP"	2010-10-01	350871
"5738"	"ANADARKO E&P COMPANY LP"	2010-11-01	423257
"5739"	"ANADARKO E&P COMPANY LP"	2010-12-01	511394
"5740"	"ANADARKO E&P COMPANY LP"	2011-01-01	618550
"5741"	"ANADARKO E&P COMPANY LP"	2011-02-01	717127
"5742"	"ANADARKO E&P COMPANY LP"	2011-03-01	837384
"5743"	"ANADARKO E&P COMPANY LP"	2011-04-01	973042
"5744"	"ANADARKO E&P COMPANY LP"	2011-05-01	1117557
"5745"	"ANADARKO E&P COMPANY LP"	2011-06-01	1286810
"5746"	"ANADARKO E&P COMPANY LP"	2011-07-01	1465479
"5747"	"ANADARKO E&P COMPANY LP"	2011-08-01	1699984
"5748"	"ANADARKO E&P COMPANY LP"	2011-09-01	1946396
"5749"	"ANADARKO E&P COMPANY LP"	2011-10-01	2224047
"5750"	"ANADARKO E&P COMPANY LP"	2011-11-01	2535982
"5751"	"ANADARKO E&P COMPANY LP"	2011-12-01	2846716
"5752"	"ANADARKO E&P COMPANY LP"	2012-01-01	3201642
"5753"	"ANADARKO E&P COMPANY LP"	2012-02-01	3568424
"5754"	"ANADARKO E&P COMPANY LP"	2012-03-01	3965325
"5755"	"ANADARKO E&P COMPANY LP"	2012-04-01	4337703
"5756"	"ANADARKO E&P COMPANY LP"	2012-05-01	4783207
"5757"	"ANADARKO E&P COMPANY LP"	2012-06-01	5238304
"5758"	"ANADARKO E&P COMPANY LP"	2012-07-01	5707588
"5759"	"ANADARKO E&P COMPANY LP"	2012-08-01	6150806
"5760"	"ANADARKO E&P COMPANY LP"	2012-09-01	6631287
"5761"	"ANADARKO E&P COMPANY LP"	2012-10-01	7138662
"5762"	"ANADARKO E&P COMPANY LP"	2012-11-01	7601508
"5763"	"ANADARKO E&P COMPANY LP"	2012-12-01	8122586
"5764"	"ANADARKO E&P COMPANY LP"	2013-01-01	8696655
"5765"	"ANADARKO E&P COMPANY LP"	2013-02-01	9291787
"5766"	"ANADARKO E&P COMPANY LP"	2013-03-01	9929086
"5767"	"ANADARKO E&P COMPANY LP"	2013-04-01	10507756
"5768"	"ANADARKO E&P COMPANY LP"	2013-05-01	11141197
"5769"	"ANADARKO E&P COMPANY LP"	2013-06-01	11680596
"5770"	"ANADARKO E&P COMPANY LP"	2013-07-01	12380509
"5771"	"ANADARKO E&P COMPANY LP"	2013-08-01	13105842
"5772"	"ANADARKO E&P COMPANY LP"	2013-09-01	13758218
"5773"	"ANADARKO E&P COMPANY LP"	2013-10-01	13767139
"5774"	"ANADARKO E&P COMPANY LP"	2013-11-01	13780533
"5775"	"ANADARKO E&P COMPANY LP"	2013-12-01	14234074
"5776"	"ANADARKO E&P COMPANY LP"	2014-01-01	14488688
"5777"	"ANADARKO E&P COMPANY LP"	2014-02-01	15251030
"5778"	"ANADARKO E&P COMPANY LP"	2014-03-01	15801449
"5779"	"ANADARKO E&P COMPANY LP"	2014-04-01	16307734
"5780"	"ANADARKO E&P COMPANY LP"	2014-05-01	16852555
"5781"	"ANADARKO E&P COMPANY LP"	2014-06-01	17382965
"5782"	"ANADARKO E&P COMPANY LP"	2014-07-01	17920236
"5783"	"ANADARKO E&P COMPANY LP"	2014-08-01	18441329
"5784"	"ANADARKO E&P COMPANY LP"	2014-09-01	18981671
"5785"	"ANADARKO E&P COMPANY LP"	2014-10-01	19525537
"5786"	"ANADARKO E&P COMPANY LP"	2014-11-01	20032569
"5787"	"ANADARKO E&P COMPANY LP"	2014-12-01	20568235
"5788"	"ANADARKO E&P COMPANY LP"	2015-01-01	21073369
"5789"	"ANADARKO E&P COMPANY LP"	2015-02-01	21554355
"5790"	"ANADARKO E&P COMPANY LP"	2015-03-01	22042693
"5791"	"ANADARKO E&P COMPANY LP"	2015-04-01	22478296
"5792"	"ANADARKO E&P COMPANY LP"	2015-05-01	22929784
"5793"	"ANADARKO E&P COMPANY LP"	2015-06-01	23346226
"5794"	"ANADARKO E&P COMPANY LP"	2015-07-01	23772505
"5795"	"ANADARKO E&P COMPANY LP"	2015-08-01	24163045
"5796"	"ANADARKO E&P COMPANY LP"	2015-09-01	24504361
"5797"	"ANADARKO E&P COMPANY LP"	2015-10-01	24824716
"5798"	"ANADARKO E&P ONSHORE LLC"	2009-02-01	1984
"5799"	"ANADARKO E&P ONSHORE LLC"	2009-03-01	4392
"5800"	"ANADARKO E&P ONSHORE LLC"	2009-04-01	5952
"5801"	"ANADARKO E&P ONSHORE LLC"	2009-05-01	7292
"5802"	"ANADARKO E&P ONSHORE LLC"	2010-05-01	10052
"5803"	"ANADARKO E&P ONSHORE LLC"	2010-06-01	14195
"5804"	"ANADARKO E&P ONSHORE LLC"	2010-07-01	19359
"5805"	"ANADARKO E&P ONSHORE LLC"	2010-08-01	33049
"5806"	"ANADARKO E&P ONSHORE LLC"	2010-09-01	51117
"5807"	"ANADARKO E&P ONSHORE LLC"	2010-10-01	68437
"5808"	"ANADARKO E&P ONSHORE LLC"	2010-11-01	100649
"5809"	"ANADARKO E&P ONSHORE LLC"	2010-12-01	146811
"5810"	"ANADARKO E&P ONSHORE LLC"	2011-01-01	192235
"5811"	"ANADARKO E&P ONSHORE LLC"	2011-02-01	228477
"5812"	"ANADARKO E&P ONSHORE LLC"	2011-03-01	275519
"5813"	"ANADARKO E&P ONSHORE LLC"	2011-04-01	316323
"5814"	"ANADARKO E&P ONSHORE LLC"	2011-05-01	353043
"5815"	"ANADARKO E&P ONSHORE LLC"	2011-06-01	361476
"5816"	"ANADARKO E&P ONSHORE LLC"	2011-07-01	380772
"5817"	"ANADARKO E&P ONSHORE LLC"	2011-08-01	403908
"5818"	"ANADARKO E&P ONSHORE LLC"	2011-09-01	426750
"5819"	"ANADARKO E&P ONSHORE LLC"	2011-10-01	448812
"5820"	"ANADARKO E&P ONSHORE LLC"	2011-11-01	455214
"5821"	"ANADARKO E&P ONSHORE LLC"	2011-12-01	460521
"5822"	"ANADARKO E&P ONSHORE LLC"	2012-01-01	472950
"5823"	"ANADARKO E&P ONSHORE LLC"	2012-02-01	482187
"5824"	"ANADARKO E&P ONSHORE LLC"	2012-03-01	489951
"5825"	"ANADARKO E&P ONSHORE LLC"	2012-04-01	500781
"5826"	"ANADARKO E&P ONSHORE LLC"	2012-05-01	512679
"5827"	"ANADARKO E&P ONSHORE LLC"	2012-06-01	522984
"5828"	"ANADARKO E&P ONSHORE LLC"	2012-07-01	531357
"5829"	"ANADARKO E&P ONSHORE LLC"	2012-08-01	540246
"5830"	"ANADARKO E&P ONSHORE LLC"	2012-09-01	547713
"5831"	"ANADARKO E&P ONSHORE LLC"	2012-10-01	558672
"5832"	"ANADARKO E&P ONSHORE LLC"	2012-11-01	566040
"5833"	"ANADARKO E&P ONSHORE LLC"	2012-12-01	572331
"5834"	"ANADARKO E&P ONSHORE LLC"	2013-01-01	583143
"5835"	"ANADARKO E&P ONSHORE LLC"	2013-02-01	597495
"5836"	"ANADARKO E&P ONSHORE LLC"	2013-03-01	623511
"5837"	"ANADARKO E&P ONSHORE LLC"	2013-04-01	638043
"5838"	"ANADARKO E&P ONSHORE LLC"	2013-05-01	660804
"5839"	"ANADARKO E&P ONSHORE LLC"	2013-06-01	680742
"5840"	"ANADARKO E&P ONSHORE LLC"	2013-07-01	700557
"5841"	"ANADARKO E&P ONSHORE LLC"	2013-08-01	721352
"5842"	"ANADARKO E&P ONSHORE LLC"	2013-09-01	778929
"5843"	"ANADARKO E&P ONSHORE LLC"	2013-10-01	790935
"5844"	"ANADARKO E&P ONSHORE LLC"	2013-11-01	817196
"5845"	"ANADARKO E&P ONSHORE LLC"	2013-12-01	853788
"5846"	"ANADARKO E&P ONSHORE LLC"	2014-01-01	894741
"5847"	"ANADARKO E&P ONSHORE LLC"	2014-02-01	953469
"5848"	"ANADARKO E&P ONSHORE LLC"	2014-03-01	1031764
"5849"	"ANADARKO E&P ONSHORE LLC"	2014-04-01	1165174
"5850"	"ANADARKO E&P ONSHORE LLC"	2014-05-01	1361294
"5851"	"ANADARKO E&P ONSHORE LLC"	2014-06-01	1651727
"5852"	"ANADARKO E&P ONSHORE LLC"	2014-07-01	2032155
"5853"	"ANADARKO E&P ONSHORE LLC"	2014-08-01	2475919
"5854"	"ANADARKO E&P ONSHORE LLC"	2014-09-01	3121587
"5855"	"ANADARKO E&P ONSHORE LLC"	2014-10-01	3920187
"5856"	"ANADARKO E&P ONSHORE LLC"	2014-11-01	4789655
"5857"	"ANADARKO E&P ONSHORE LLC"	2014-12-01	5838074
"5858"	"ANADARKO E&P ONSHORE LLC"	2015-01-01	6839864
"5859"	"ANADARKO E&P ONSHORE LLC"	2015-02-01	7917450
"5860"	"ANADARKO E&P ONSHORE LLC"	2015-03-01	9008719
"5861"	"ANADARKO E&P ONSHORE LLC"	2015-04-01	10145041
"5862"	"ANADARKO E&P ONSHORE LLC"	2015-05-01	11255093
"5863"	"ANADARKO E&P ONSHORE LLC"	2015-06-01	12388637
"5864"	"ANADARKO E&P ONSHORE LLC"	2015-07-01	13592308
"5865"	"ANADARKO E&P ONSHORE LLC"	2015-08-01	14740244
"5866"	"ANADARKO E&P ONSHORE LLC"	2015-09-01	15712113
"5867"	"ANADARKO E&P ONSHORE LLC"	2015-10-01	16670040
"5868"	"ANADARKO E&P ONSHORE LLC"	2015-11-01	16680364
"5869"	"APACHE CORPORATION"	2014-08-01	3872
"5870"	"APACHE CORPORATION"	2014-09-01	5044
"5871"	"APACHE CORPORATION"	2014-10-01	25665
